fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
MEAN,TEST,0.608,0.5808870485392225,0.6121212121212121,0.6043956043956045,0.5885680393340185,4,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.72,0.7407407407407407,0.8333333333333334,0.6153846153846154,0.716114874039433,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.76,0.8,1.0,0.5384615384615384,0.7337993857053428,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.4,0.5161290322580645,0.6666666666666666,0.15384615384615385,0.32025630761017426,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.75,0.7368421052631579,0.7,0.8,0.7483314773547882,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.72,0.631578947368421,0.5454545454545454,0.8571428571428571,0.6837634587578276,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.72,0.7291387559808613,0.8288888888888888,0.6327272727272728,0.7148422326254241,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.6,0.6176897440734453,0.6924242424242424,0.5098901098901099,0.570850882125099,4,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.45,0.47619047619047616,0.5555555555555556,0.36363636363636365,0.44946657497549475,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6666666666666666,0.7272727272727273,0.6428571428571429,0.6837634587578277,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6100000000000001,0.6443064182194618,0.7822222222222222,0.4636363636363637,0.6013189323224151,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.552,0.5635560675883255,0.6454545454545455,0.46703296703296704,0.520089497454757,4,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
1,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
4,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.75,0.7058823529411765,0.6,0.9,0.7348469228349535,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.5555555555555556,0.45454545454545453,0.8571428571428571,0.6241877839323592,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.6596422428620571,0.6533333333333334,0.7254545454545455,0.6844442074921553,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.6160000000000001,0.5731717171717172,0.5575757575757575,0.6637362637362638,0.6016477015455951,8,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.72,0.7407407407407407,0.8333333333333334,0.6153846153846154,0.716114874039433,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.72,0.7741935483870968,1.0,0.46153846153846156,0.6793662204867574,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6100000000000001,0.6345408976987923,0.7399999999999999,0.5,0.6026605998091925,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.672,0.6881720430107526,0.7757575757575758,0.5703296703296704,0.6456006759420968,8,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.2857142857142857,0.2222222222222222,0.7272727272727273,0.40201512610368484,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.15384615384615385,0.08333333333333333,1.0,0.28867513459481287,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.5,0.5,0.5,0.5,0.5,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.55,0.5232755802549852,0.5888888888888889,0.5181818181818182,0.5239909516617807,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.544,0.4812443229722332,0.5272727272727272,0.5593406593406594,0.4777393790668819,8,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.3,0.25,0.6153846153846154,0.3922322702763681,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
3,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.47058823529411764,0.4444444444444444,0.6363636363636364,0.5318160234783105,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
4,TEST,0.64,0.6086956521739131,0.5833333333333334,0.6923076923076923,0.6354889093022426,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.5333333333333333,0.4,0.9,0.6000000000000001,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.16666666666666666,0.09090909090909091,1.0,0.30151134457776363,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6499999999999999,0.5771001031991744,0.5244444444444445,0.7618181818181818,0.626310939136745,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.552,0.3765697899713245,0.3181818181818182,0.7538461538461538,0.4591070626404215,8,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.8,0.8275862068965517,1.0,0.6153846153846154,0.7844645405527362,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.6666666666666666,1.0,0.07692307692307693,0.2773500981126146,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.63,0.6752238989081094,0.8288888888888888,0.4636363636363637,0.604563837912408,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.648,0.716099991962061,0.9303030303030303,0.3912087912087912,0.5732833621441411,8,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.45,0.5217391304347826,0.6666666666666666,0.2727272727272727,0.42640143271122083,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.7058823529411765,1.0,0.23076923076923078,0.4803844614152614,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6923076923076923,0.9,0.3,0.5196152422706632,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.6,0.6428571428571429,0.8181818181818182,0.42857142857142855,0.592156525463792,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.53,0.6110633328024632,0.8244444444444445,0.2781818181818182,0.42872555082959496,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.5840000000000001,0.6401182695300343,0.796969696969697,0.39340659340659345,0.5371011559170764,8,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
3,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.6,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5222329678670935,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
5,TEST,0.76,0.6666666666666666,0.5454545454545454,0.9285714285714286,0.7116835718867666,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6799999999999999,0.6120300751879698,0.5644444444444445,0.7763636363636364,0.6547194679744327,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.584,0.505011655011655,0.47575757575757577,0.6780219780219781,0.5423212549412109,16,0.001,0.0,0.0,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.65,0.72,1.0,0.36363636363636365,0.6030226891555273,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4923659639173309,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.55,0.5714285714285714,0.6,0.5,0.5477225575051661,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.68,0.6666666666666666,0.7272727272727273,0.6428571428571429,0.6837634587578277,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6199999999999999,0.6492725052725052,0.8088888888888889,0.4636363636363637,0.5926136427325167,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.5760000000000001,0.6337450980392156,0.7954545454545455,0.3747252747252747,0.5203703474720166,16,0.001,0.0,0.3,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.55,0.6666666666666666,1.0,0.18181818181818182,0.4264014327112209,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.5,0.16666666666666666,0.1111111111111111,0.8181818181818182,0.30151134457776363,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.0,0.0,0.8461538461538461,0.0,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.64,0.6666666666666666,0.8181818181818182,0.5,0.6396021490668313,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.58,0.5846926406926407,0.78,0.40727272727272723,0.46514694913790794,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.528,0.5262773487773488,0.7303030303030302,0.34615384615384615,0.2872459311765046,16,0.001,0.0,0.5,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
2,TEST,0.44,0.2222222222222222,0.16666666666666666,0.6923076923076923,0.3396831102433787,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.7142857142857143,0.5555555555555556,1.0,0.7453559924999299,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
4,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
5,TEST,0.8,0.7368421052631579,0.6363636363636364,0.9285714285714286,0.7687061147858074,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6900000000000001,0.6547869674185464,0.6311111111111111,0.7418181818181818,0.6776990585189802,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.592,0.5150509607351712,0.47727272727272724,0.6934065934065934,0.5609725034883761,16,0.001,1e-05,0.0,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
2,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.8,0.8181818181818182,1.0,0.6363636363636364,0.7977240352174656,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
3,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.5833333333333334,0.7777777777777778,0.2727272727272727,0.4605661864718383,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
5,TEST,0.56,0.5217391304347826,0.5454545454545454,0.5714285714285714,0.5582905262390825,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.6399999999999999,0.696969696969697,0.8933333333333333,0.4254545454545455,0.6133421505433491,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
MEAN,TEST,0.5680000000000001,0.6339023575769719,0.809090909090909,0.34505494505494505,0.49317712508495715,16,0.001,1e-05,0.3,8,resize_cube64_hu_m300_1400
1,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
1,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
2,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,VALIDATION,0.6,0.2,0.1111111111111111,1.0,0.3333333333333333,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
3,TEST,0.56,0.26666666666666666,0.16666666666666666,0.9230769230769231,0.3922322702763681,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,VALIDATION,0.5,0.6428571428571429,1.0,0.09090909090909091,0.30151134457776363,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,VALIDATION,0.55,0.6896551724137931,1.0,0.1,0.31622776601683794,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
5,TEST,0.44,0.6111111111111112,1.0,0.0,0.0,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
MEAN,VALIDATION,0.55,0.5735354300871542,0.8222222222222222,0.3109090909090909,0.35496335127455836,16,0.001,1e-05,0.5,8,resize_cube64_hu_m300_1400
