fold,set,accuracy,f1,tpr,tnr,gmean,auc,batch_size,learning_rate,weight_decay,dropout_prob,seed,preprocessed_dir
4,TEST,0.68,0.6,0.5,0.8461538461538461,0.6504436355879909,0.7243589743589742,4,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,0.5700000000000001,4,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.76,0.7272727272727273,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.8116883116883118,4,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.63,0.6390118577075099,0.7466666666666666,0.5418181818181818,0.6139632343165605,0.5867272727272728,4,0.001,8
MEAN,TEST,0.624,0.6334611624934207,0.6954545454545455,0.5571428571428572,0.6003429820779568,0.637978687978688,4,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.6767676767676768,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.6089743589743589,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.46464646464646464,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4551282051282052,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.6767676767676767,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,0.6282051282051282,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5656565656565656,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.6,0.4444444444444444,0.3333333333333333,0.8461538461538461,0.5310850045437944,0.7307692307692307,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.5,0.5,0.5,0.5,0.5,0.53,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.64,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.6396021490668313,0.7077922077922079,4,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.61,0.6550724637681159,0.8333333333333333,0.42727272727272725,0.5897501984039512,0.5827676767676767,4,0.001,8
MEAN,TEST,0.56,0.5770768210665909,0.6772727272727272,0.45164835164835165,0.4959639067859204,0.6261738261738261,4,0.001,8
1,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.5555555555555556,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.52,0.45454545454545453,0.4166666666666667,0.6153846153846154,0.5063696835418333,0.5576923076923077,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.5656565656565656,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.56,0.56,0.5833333333333334,0.5384615384615384,0.560448538317805,0.5833333333333333,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.606060606060606,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.76,0.7692307692307693,0.8333333333333334,0.6923076923076923,0.75955452531275,0.7115384615384615,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6262626262626263,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.68,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6793662204867574,0.7243589743589745,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.5700000000000001,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.48,0.5517241379310345,0.7272727272727273,0.2857142857142857,0.4558423058385518,0.4675324675324675,4,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.64,0.6535885167464114,0.7377777777777779,0.5527272727272726,0.6318524666680905,0.5847070707070706,4,0.001,8
MEAN,TEST,0.6,0.6004334056747849,0.6454545454545455,0.5648351648351648,0.5923162546995395,0.6088911088911089,4,0.001,8
1,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,0.7070707070707071,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.5961538461538461,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4646464646464646,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.4,0.4827586206896552,0.5833333333333334,0.23076923076923078,0.36689969285267143,0.44871794871794873,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6161616161616161,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,0.5,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5151515151515151,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.6474358974358975,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.4900000000000001,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.6,0.6666666666666666,0.9090909090909091,0.35714285714285715,0.5698028822981898,0.7207792207792209,4,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.62,0.6501449275362318,0.76,0.49818181818181817,0.6058309132820198,0.5586060606060606,4,0.001,8
MEAN,TEST,0.512,0.5601077917262567,0.6984848484848485,0.3483516483516484,0.46690241640080943,0.5826173826173827,4,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.6666666666666666,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.6025641025641025,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.4444444444444444,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,0.4423076923076923,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,0.6363636363636362,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,0.596153846153846,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.5050505050505051,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.56,0.35294117647058826,0.25,0.8461538461538461,0.45993310550389993,0.6602564102564102,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.5,0.5,0.5,0.5,0.5,0.5700000000000001,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.8,0.782608695652174,0.8181818181818182,0.7857142857142857,0.8017837257372732,0.7662337662337663,4,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.58,0.5980549199084668,0.7,0.4818181818181818,0.5719747481700176,0.5645050505050506,4,0.001,8
MEAN,TEST,0.6,0.6023787916288534,0.696969696969697,0.510989010989011,0.5478160591217178,0.6135031635031635,4,0.001,8
1,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,0.5959595959595959,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.48,0.43478260869565216,0.4166666666666667,0.5384615384615384,0.47366546671567095,0.5064102564102564,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,0.606060606060606,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.6,0.5,0.4166666666666667,0.7692307692307693,0.5661385170722979,0.608974358974359,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.85,0.8421052631578947,0.8888888888888888,0.8181818181818182,0.8528028654224418,0.8484848484848484,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.5064102564102564,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.5656565656565656,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.6538461538461539,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.7,0.7692307692307693,1.0,0.4,0.6324555320336759,0.69,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,0.7142857142857143,8,0.001,0,0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.68,0.6871869925739895,0.7777777777777778,0.5890909090909091,0.6637022405571873,0.6612323232323232,8,0.001,8
MEAN,TEST,0.56,0.575418060200669,0.6636363636363637,0.46813186813186813,0.5201250923705651,0.597985347985348,8,0.001,8
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.7777777777777778,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.52,0.5384615384615384,0.5833333333333334,0.46153846153846156,0.5188745216627708,0.5384615384615384,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.47474747474747475,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4487179487179487,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,0.6060606060606061,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.47435897435897434,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,0.5757575757575758,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.6538461538461539,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,0.56,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.76,0.75,0.8181818181818182,0.7142857142857143,0.7644707871564383,0.7922077922077922,8,0.001,0,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.63,0.6291866028708133,0.6955555555555556,0.5727272727272726,0.62018424855108,0.5988686868686869,8,0.001,8
MEAN,TEST,0.576,0.5447293447293446,0.5969696969696969,0.5582417582417583,0.5397366201413167,0.5815184815184815,8,0.001,8
1,VALIDATION,0.7,0.75,1.0,0.45454545454545453,0.674199862463242,0.6767676767676768,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,0.6089743589743589,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.5,0.5454545454545454,0.6666666666666666,0.36363636363636365,0.49236596391733095,0.4646464646464646,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.4551282051282052,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,0.6464646464646464,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.5512820512820513,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,0.48484848484848486,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,0.6602564102564101,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.55,0.64,0.8,0.3,0.4898979485566356,0.5700000000000001,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.68,0.6923076923076923,0.8181818181818182,0.5714285714285714,0.6837634587578277,0.7727272727272727,8,0.001,0,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.6,0.6605454545454545,0.8488888888888889,0.38727272727272727,0.5690280725354662,0.5685454545454546,8,0.001,8
MEAN,TEST,0.552,0.6299103402044578,0.8136363636363637,0.3142857142857143,0.4862849697460637,0.6096736596736596,8,0.001,8
1,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,0.7777777777777777,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
1,TEST,0.64,0.47058823529411764,0.3333333333333333,0.9230769230769231,0.5547001962252291,0.6474358974358975,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.65,0.46153846153846156,0.3333333333333333,0.9090909090909091,0.5504818825631803,0.606060606060606,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
2,TEST,0.6,0.4444444444444444,0.3333333333333333,0.8461538461538461,0.5310850045437944,0.47435897435897434,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,0.6969696969696969,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
3,TEST,0.44,0.125,0.08333333333333333,0.7692307692307693,0.25318484177091666,0.45512820512820507,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.5555555555555556,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
4,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.5833333333333334,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,0.75,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
5,TEST,0.68,0.7142857142857143,0.9090909090909091,0.5,0.674199862463242,0.6038961038961039,8,0.001,1e-05,0,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.65,0.5940902235019883,0.5622222222222222,0.7181818181818181,0.6187653537794892,0.6772727272727271,8,0.001,8
MEAN,TEST,0.6,0.48419701213818855,0.4818181818181818,0.7153846153846153,0.5297317628610849,0.5528305028305028,8,0.001,8
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,0.6363636363636364,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,0.5961538461538461,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,0.5858585858585859,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
2,TEST,0.52,0.25,0.16666666666666666,0.8461538461538461,0.3755338080994054,0.5897435897435896,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.6,0.6363636363636364,0.7777777777777778,0.45454545454545453,0.5945883900105632,0.6161616161616161,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,0.5256410256410257,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.5454545454545454,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
4,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,0.5576923076923076,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.4600000000000001,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
5,TEST,0.56,0.6451612903225806,0.9090909090909091,0.2857142857142857,0.5096471914376255,0.7012987012987013,8,0.001,1e-05,0.3,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.6100000000000001,0.6223451910408432,0.7155555555555555,0.5163636363636364,0.5928303105469043,0.5687676767676768,8,0.001,8
MEAN,TEST,0.552,0.5052227342549923,0.5651515151515152,0.5494505494505495,0.500675003956489,0.594105894105894,8,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.6262626262626263,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,0.6217948717948718,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.45454545454545453,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.47435897435897434,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,0.6363636363636362,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
3,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,0.532051282051282,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,VALIDATION,0.55,0.64,0.8888888888888888,0.2727272727272727,0.4923659639173309,0.4949494949494949,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
4,TEST,0.52,0.6470588235294118,0.9166666666666666,0.15384615384615385,0.3755338080994054,0.6346153846153846,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,0.52,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
5,TEST,0.72,0.72,0.8181818181818182,0.6428571428571429,0.7252406676228423,0.7337662337662337,8,0.001,1e-05,0.5,8,resize_small_hu_m600_1500_separadas
MEAN,VALIDATION,0.6000000000000001,0.655536231884058,0.8266666666666668,0.40727272727272723,0.5753696171575075,0.5464242424242424,8,0.001,8
MEAN,TEST,0.576,0.6354488017429194,0.7803030303030304,0.39010989010989017,0.5296915722787351,0.5993173493173493,8,0.001,8
1,VALIDATION,0.5,0.5,0.5555555555555556,0.45454545454545453,0.502518907629606,0.5656565656565657,4,0.001,0,0,8,resize_cube64_hu_m600_1500
1,TEST,0.44,0.36363636363636365,0.3333333333333333,0.5384615384615384,0.4236592728681617,0.5192307692307692,4,0.001,0,0,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.65,0.5333333333333333,0.4444444444444444,0.8181818181818182,0.6030226891555273,0.5757575757575757,4,0.001,0,0,8,resize_cube64_hu_m600_1500
2,TEST,0.52,0.3333333333333333,0.25,0.7692307692307693,0.4385290096535146,0.6153846153846154,4,0.001,0,0,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.9,0.875,0.7777777777777778,1.0,0.8819171036881969,0.8484848484848485,4,0.001,0,0,8,resize_cube64_hu_m600_1500
3,TEST,0.4,0.4,0.4166666666666667,0.38461538461538464,0.40032038451271784,0.46794871794871795,4,0.001,0,0,8,resize_cube64_hu_m600_1500
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,0.6464646464646465,4,0.001,0,0,8,resize_cube64_hu_m600_1500
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,0.5769230769230769,4,0.001,0,0,8,resize_cube64_hu_m600_1500
5,VALIDATION,0.65,0.631578947368421,0.6,0.7,0.648074069840786,0.69,4,0.001,0,0,8,resize_cube64_hu_m600_1500
5,TEST,0.32,0.32,0.36363636363636365,0.2857142857142857,0.3223291856101521,0.38961038961038963,4,0.001,0,0,8,resize_cube64_hu_m600_1500
MEAN,VALIDATION,0.6599999999999999,0.6413157894736841,0.6533333333333333,0.6672727272727272,0.6408136027858153,0.6652727272727273,4,0.001,8
MEAN,TEST,0.45599999999999996,0.411965367965368,0.42272727272727273,0.48791208791208784,0.43463725161181965,0.5138195138195139,4,0.001,8
1,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.5555555555555556,4,0.001,0,0.3,8,resize_cube64_hu_m600_1500
1,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,0.5384615384615384,4,0.001,0,0.3,8,resize_cube64_hu_m600_1500
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,0.45454545454545453,4,0.001,0,0.3,8,resize_cube64_hu_m600_1500
2,TEST,0.48,0.5185185185185185,0.5833333333333334,0.38461538461538464,0.47366546671567095,0.46153846153846156,4,0.001,0,0.3,8,resize_cube64_hu_m600_1500
3,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,0.595959595959596,4,0.001,0,0.3,8,resize_cube64_hu_m600_1500
